# FACILITY: LCO
# DATE-OBS: 2023-09-12
wavelength flux
7.699325558063682365e+03 1.482107000000000005e-14
7.701048407323777610e+03 1.508896625000000021e-14
7.702771256583872855e+03 1.529976875000000074e-14
7.704494105843968100e+03 1.542707374999999857e-14
7.706216955104063345e+03 1.568757124999999764e-14
7.707939804364158590e+03 1.602455125000000020e-14
7.709662653624253835e+03 1.630687624999999794e-14
7.711385502884349080e+03 1.638962874999999908e-14
7.713108352144444325e+03 1.627825875000000059e-14
7.714831201404539570e+03 1.615082249999999956e-14
7.716554050664634815e+03 1.612213625000000039e-14
7.718276899924730060e+03 1.624604249999999956e-14
7.719999749184826214e+03 1.645125374999999858e-14
7.721722598444921459e+03 1.668803624999999801e-14
7.723445447705016704e+03 1.702880375000000025e-14
7.725168296965111949e+03 1.730606749999999887e-14
7.726891146225207194e+03 1.724548125000000011e-14
7.728613995485302439e+03 1.723792999999999807e-14
7.730336844745397684e+03 1.758705750000000031e-14
7.732059694005492929e+03 1.773957124999999864e-14
7.733782543265588174e+03 1.753673874999999890e-14
7.735505392525683419e+03 1.737690875000000041e-14
7.737228241785778664e+03 1.727629624999999941e-14
7.738951091045873909e+03 1.712558749999999796e-14
7.740673940305969154e+03 1.709101999999999900e-14
7.742396789566064399e+03 1.719039249999999922e-14
7.744119638826159644e+03 1.708693374999999790e-14
7.745842488086254889e+03 1.678431874999999919e-14
7.747565337346351043e+03 1.653564999999999881e-14
7.749288186606446288e+03 1.647333624999999868e-14
7.751011035866541533e+03 1.659687874999999866e-14
7.752733885126636778e+03 1.658533249999999960e-14
7.754456734386732023e+03 1.643236249999999980e-14
7.756179583646827268e+03 1.656015749999999776e-14
7.757902432906922513e+03 1.678196124999999766e-14
7.759625282167017758e+03 1.673493749999999939e-14
7.761348131427113003e+03 1.673120249999999974e-14
7.763070980687208248e+03 1.692057374999999809e-14
7.764793829947303493e+03 1.689763374999999776e-14
7.766516679207398738e+03 1.658255874999999885e-14
7.768239528467493983e+03 1.617235874999999861e-14
7.769962377727589228e+03 1.603465500000000023e-14
7.771685226987684473e+03 1.639007499999999921e-14
7.773408076247779718e+03 1.687201624999999987e-14
7.775130925507874963e+03 1.711431499999999853e-14
7.776853774767971117e+03 1.687072874999999817e-14
7.778576624028066362e+03 1.652027499999999962e-14
7.780299473288161607e+03 1.661446625000000025e-14
7.782022322548256852e+03 1.682432625000000007e-14
7.783745171808352097e+03 1.687458000000000056e-14
7.785468021068447342e+03 1.697900374999999853e-14
7.787190870328542587e+03 1.719291124999999854e-14
7.788913719588637832e+03 1.743886249999999909e-14
7.790636568848733077e+03 1.774949749999999906e-14
7.792359418108828322e+03 1.809030249999999770e-14
7.794082267368923567e+03 1.806537375000000044e-14
7.795805116629018812e+03 1.771771999999999950e-14
7.797527965889114057e+03 1.769807374999999781e-14
7.799250815149209302e+03 1.795375499999999782e-14
7.800973664409304547e+03 1.811646124999999755e-14
7.802696513669399792e+03 1.824710749999999809e-14
7.804419362929495946e+03 1.835050875000000029e-14
7.806142212189591191e+03 1.813696875000000038e-14
7.807865061449686436e+03 1.771689250000000018e-14
7.809587910709781681e+03 1.749998249999999800e-14
7.811310759969876926e+03 1.742705374999999996e-14
7.813033609229972171e+03 1.733661249999999945e-14
7.814756458490067416e+03 1.729928749999999840e-14
7.816479307750162661e+03 1.730779500000000024e-14
7.818202157010257906e+03 1.723388874999999833e-14
7.819925006270353151e+03 1.708770999999999856e-14
7.821647855530448396e+03 1.695408499999999947e-14
7.823370704790543641e+03 1.696599249999999817e-14
7.825093554050638886e+03 1.710717250000000020e-14
7.826816403310734131e+03 1.700095749999999814e-14
7.828539252570829376e+03 1.667774999999999929e-14
7.830262101830924621e+03 1.651473250000000038e-14
7.831984951091019866e+03 1.640280374999999993e-14
7.833707800351116020e+03 1.618573000000000042e-14
7.835430649611211265e+03 1.615006749999999981e-14
7.837153498871306510e+03 1.639202874999999928e-14
7.838876348131401755e+03 1.669991749999999986e-14
7.840599197391497000e+03 1.677809624999999932e-14
7.842322046651592245e+03 1.643525124999999877e-14
7.844044895911687490e+03 1.651229750000000018e-14
7.845767745171782735e+03 1.739910624999999873e-14
7.847490594431877980e+03 1.791755749999999888e-14
7.849213443691973225e+03 1.781379500000000018e-14
7.850936292952068470e+03 1.772531124999999749e-14
7.852659142212163715e+03 1.790472124999999857e-14
7.854381991472258960e+03 1.835505750000000017e-14
7.856104840732354205e+03 1.859507374999999956e-14
7.857827689992449450e+03 1.846947874999999994e-14
7.859550539252544695e+03 1.842747874999999807e-14
7.861273388512640850e+03 1.846249874999999760e-14
7.862996237772736094e+03 1.834484875000000012e-14
7.864719087032831339e+03 1.809494624999999941e-14
7.866441936292926584e+03 1.781438749999999764e-14
7.868164785553021829e+03 1.768672624999999925e-14
7.869887634813117074e+03 1.766622749999999958e-14
7.871610484073212319e+03 1.750300499999999972e-14
7.873333333333307564e+03 1.732091499999999837e-14
7.875056182593402809e+03 1.730409999999999970e-14
7.876779031853498054e+03 1.731632125000000029e-14
7.878501881113593299e+03 1.728398625000000013e-14
7.880224730373688544e+03 1.730521374999999954e-14
7.881947579633783789e+03 1.724687624999999823e-14
7.883670428893879034e+03 1.691617999999999871e-14
7.885393278153974279e+03 1.655188125000000004e-14
7.887116127414069524e+03 1.643406875000000026e-14
7.888838976674164769e+03 1.670693499999999860e-14
7.890561825934260924e+03 1.716831375000000002e-14
7.892284675194356169e+03 1.732783999999999799e-14
7.894007524454451413e+03 1.732606625000000021e-14
7.895730373714546658e+03 1.746572749999999958e-14
7.897453222974641903e+03 1.764366374999999935e-14
7.899176072234737148e+03 1.778668875000000053e-14
7.900898921494832393e+03 1.795100124999999979e-14
7.902621770754927638e+03 1.808754999999999786e-14
7.904344620015022883e+03 1.811302624999999752e-14
7.906067469275118128e+03 1.810014999999999811e-14
7.907790318535213373e+03 1.814372874999999814e-14
7.909513167795308618e+03 1.829607375000000003e-14
7.911236017055403863e+03 1.850825874999999778e-14
7.912958866315499108e+03 1.864452249999999983e-14
7.914681715575594353e+03 1.854042124999999744e-14
7.916404564835689598e+03 1.814413124999999825e-14
7.918127414095785753e+03 1.790763875000000026e-14
7.919850263355880998e+03 1.797850874999999819e-14
7.921573112615976243e+03 1.785570749999999887e-14
7.923295961876071487e+03 1.764268999999999954e-14
7.925018811136166732e+03 1.775221124999999799e-14
7.926741660396261977e+03 1.789201999999999920e-14
7.928464509656357222e+03 1.780811374999999910e-14
7.930187358916452467e+03 1.785318499999999864e-14
7.931910208176547712e+03 1.797102374999999843e-14
7.933633057436642957e+03 1.767270624999999908e-14
7.935355906696738202e+03 1.727476625000000035e-14
7.937078755956833447e+03 1.724614999999999803e-14
7.938801605216928692e+03 1.725651624999999813e-14
7.940524454477023937e+03 1.708746749999999804e-14
7.942247303737119182e+03 1.692649250000000059e-14
7.943970152997214427e+03 1.681740249999999865e-14
7.945693002257309672e+03 1.672528375000000039e-14
7.947415851517405827e+03 1.681349874999999940e-14
7.949138700777501072e+03 1.711811499999999910e-14
7.950861550037596317e+03 1.720400624999999838e-14
7.952584399297691562e+03 1.699905374999999853e-14
7.954307248557786806e+03 1.686361999999999850e-14
7.956030097817882051e+03 1.689104875000000004e-14
7.957752947077977296e+03 1.707088124999999762e-14
7.959475796338072541e+03 1.751695624999999807e-14
7.961198645598167786e+03 1.812326375000000028e-14
7.962921494858263031e+03 1.839783624999999909e-14
7.964644344118358276e+03 1.836227999999999986e-14
7.966367193378453521e+03 1.837570124999999898e-14
7.968090042638548766e+03 1.849302250000000043e-14
7.969812891898644011e+03 1.866182874999999999e-14
7.971535741158739256e+03 1.873946624999999750e-14
7.973258590418834501e+03 1.875859874999999861e-14
7.974981439678930656e+03 1.896441000000000004e-14
7.976704288939025901e+03 1.912517999999999970e-14
7.978427138199121146e+03 1.894575749999999772e-14
7.980149987459216391e+03 1.890537499999999809e-14
7.981872836719311636e+03 1.915025249999999790e-14
7.983595685979406881e+03 1.897458624999999963e-14
7.985318535239502125e+03 1.843196499999999973e-14
7.987041384499597370e+03 1.807884749999999957e-14
7.988764233759692615e+03 1.807213000000000046e-14
7.990487083019787860e+03 1.829782749999999825e-14
7.992209932279883105e+03 1.815779125000000013e-14
7.993932781539978350e+03 1.763169374999999928e-14
7.995655630800073595e+03 1.741969874999999888e-14
7.997378480060168840e+03 1.750047499999999768e-14
7.999101329320264085e+03 1.755035750000000032e-14
8.000824178580359330e+03 1.738892250000000049e-14
8.002547027840454575e+03 1.707497999999999963e-14
8.004269877100550730e+03 1.710473500000000045e-14
8.005992726360645975e+03 1.737803749999999756e-14
8.007715575620741220e+03 1.739079499999999784e-14
8.009438424880836465e+03 1.721095375000000026e-14
8.011161274140931710e+03 1.703047999999999980e-14
8.012884123401026955e+03 1.690259625000000045e-14
8.014606972661122199e+03 1.678038749999999858e-14
8.016329821921217444e+03 1.649386000000000016e-14
8.018052671181312689e+03 1.630380374999999892e-14
8.019775520441407934e+03 1.653370999999999784e-14
8.021498369701503179e+03 1.674498499999999850e-14
8.023221218961598424e+03 1.668145749999999759e-14
8.024944068221693669e+03 1.671984624999999803e-14
8.026666917481788914e+03 1.700674750000000016e-14
8.028389766741884159e+03 1.747725249999999773e-14
8.030112616001979404e+03 1.780218499999999840e-14
8.031835465262075559e+03 1.776782124999999905e-14
8.033558314522170804e+03 1.781909249999999936e-14
8.035281163782266049e+03 1.809557499999999822e-14
8.037004013042361294e+03 1.826693624999999848e-14
8.038726862302456539e+03 1.824702999999999942e-14
8.040449711562551784e+03 1.809706749999999772e-14
8.042172560822647029e+03 1.796667874999999816e-14
8.043895410082742274e+03 1.804374249999999956e-14
8.045618259342837518e+03 1.858199499999999874e-14
8.047341108602932763e+03 1.920616874999999811e-14
8.049063957863028008e+03 1.915246124999999939e-14
8.050786807123123253e+03 1.895494249999999749e-14
8.052509656383218498e+03 1.920435125000000032e-14
8.054232505643313743e+03 1.916902374999999935e-14
8.055955354903408988e+03 1.879118499999999929e-14
8.057678204163504233e+03 1.905464375000000005e-14
8.059401053423599478e+03 1.943323624999999852e-14
8.061123902683695633e+03 1.893436374999999960e-14
8.062846751943790878e+03 1.829103624999999822e-14
8.064569601203886123e+03 1.809193124999999949e-14
8.066292450463981368e+03 1.785882124999999835e-14
8.068015299724076613e+03 1.756790124999999875e-14
8.069738148984171858e+03 1.754371624999999853e-14
8.071460998244267103e+03 1.748574999999999822e-14
8.073183847504362348e+03 1.711334124999999871e-14
8.074906696764457593e+03 1.691474125000000057e-14
8.076629546024552837e+03 1.699562749999999851e-14
8.078352395284648082e+03 1.683482375000000020e-14
8.080075244544743327e+03 1.652008999999999822e-14
8.081798093804838572e+03 1.639842125000000010e-14
8.083520943064933817e+03 1.646568124999999797e-14
8.085243792325029062e+03 1.661141499999999897e-14
8.086966641585124307e+03 1.666342249999999768e-14
8.088689490845220462e+03 1.653746374999999885e-14
8.090412340105315707e+03 1.626066999999999765e-14
8.092135189365410952e+03 1.616307499999999926e-14
8.093858038625506197e+03 1.650888374999999790e-14
8.095580887885601442e+03 1.700303124999999870e-14
8.097303737145696687e+03 1.735477999999999759e-14
8.099026586405791932e+03 1.740950374999999793e-14
8.100749435665887177e+03 1.729311625000000034e-14
8.102472284925982422e+03 1.727564499999999833e-14
8.104195134186077667e+03 1.748540999999999948e-14
8.105917983446172911e+03 1.790485874999999906e-14
8.107640832706268156e+03 1.828735999999999903e-14
8.109363681966363401e+03 1.849347125000000010e-14
8.111086531226458646e+03 1.852241749999999979e-14
8.112809380486553891e+03 1.841722624999999801e-14
8.114532229746649136e+03 1.828612624999999870e-14
8.116255079006744381e+03 1.841919874999999944e-14
8.117977928266840536e+03 1.877300749999999979e-14
8.119700777526935781e+03 1.880697374999999814e-14
8.121423626787031026e+03 1.850196874999999743e-14
8.123146476047126271e+03 1.813160374999999758e-14
8.124869325307221516e+03 1.790544249999999966e-14
8.126592174567316761e+03 1.779881875000000020e-14
8.128315023827412006e+03 1.722153000000000041e-14
8.130037873087507251e+03 1.629972000000000052e-14
8.131760722347602496e+03 1.580121375000000035e-14
8.133483571607697741e+03 1.564215124999999935e-14
8.135206420867792986e+03 1.550383124999999990e-14
8.136929270127888230e+03 1.547280124999999829e-14
8.138652119387983475e+03 1.546970749999999836e-14
8.140374968648078720e+03 1.513093000000000071e-14
8.142097817908173965e+03 1.454159624999999857e-14
8.143820667168269210e+03 1.403688624999999988e-14
8.145543516428364455e+03 1.386511499999999929e-14
8.147266365688460610e+03 1.404886999999999906e-14
8.148989214948555855e+03 1.414150749999999859e-14
8.150712064208651100e+03 1.397049749999999978e-14
8.152434913468746345e+03 1.367295499999999973e-14
8.154157762728841590e+03 1.370003749999999893e-14
8.155880611988936835e+03 1.432550499999999887e-14
8.157603461249032080e+03 1.457023250000000044e-14
8.159326310509127325e+03 1.414340749999999887e-14
8.161049159769222570e+03 1.412705249999999942e-14
8.162772009029317815e+03 1.450386749999999921e-14
8.164494858289413060e+03 1.467033249999999905e-14
8.166217707549508305e+03 1.482083749999999773e-14
8.167940556809603549e+03 1.515067499999999883e-14
8.169663406069698794e+03 1.541641624999999885e-14
8.171386255329794039e+03 1.553548374999999988e-14
8.173109104589889284e+03 1.560690874999999886e-14
8.174831953849985439e+03 1.564731374999999759e-14
8.176554803110080684e+03 1.567864749999999974e-14
8.178277652370175929e+03 1.590247624999999792e-14
8.180000501630271174e+03 1.627698499999999799e-14
8.181723350890366419e+03 1.633842124999999834e-14
8.183446200150461664e+03 1.615233999999999772e-14
8.185169049410556909e+03 1.608995499999999937e-14
8.186891898670652154e+03 1.630101750000000042e-14
8.188614747930747399e+03 1.669453999999999931e-14
8.190337597190842644e+03 1.668721124999999824e-14
8.192060446450937889e+03 1.627388874999999851e-14
8.193783295711033134e+03 1.606834000000000030e-14
8.195506144971128379e+03 1.618406374999999907e-14
8.197228994231223624e+03 1.649161500000000046e-14
8.198951843491318868e+03 1.676908375000000004e-14
8.200674692751414113e+03 1.685402374999999862e-14
8.202397542011509358e+03 1.675185249999999900e-14
8.204120391271604603e+03 1.650926999999999936e-14
8.205843240531699848e+03 1.620850625000000025e-14
8.207566089791795093e+03 1.594276124999999932e-14
8.209288939051890338e+03 1.580902624999999795e-14
8.211011788311985583e+03 1.593556875000000054e-14
8.212734637572080828e+03 1.621759749999999955e-14
8.214457486832176073e+03 1.633120249999999955e-14
8.216180336092271318e+03 1.601476124999999892e-14
8.217903185352366563e+03 1.519664499999999906e-14
8.219626034612461808e+03 1.447752999999999842e-14
8.221348883872557053e+03 1.410623749999999989e-14
8.223071733132652298e+03 1.346588249999999976e-14
8.224794582392747543e+03 1.278584999999999930e-14
8.226517431652842788e+03 1.275475374999999857e-14
8.228240280912938033e+03 1.277896374999999902e-14
8.229963130173033278e+03 1.244932500000000000e-14
8.231685979433130342e+03 1.286247499999999923e-14
8.233408828693225587e+03 1.424008249999999881e-14
8.235131677953320832e+03 1.572381249999999975e-14
8.236854527213416077e+03 1.672595249999999832e-14
8.238577376473511322e+03 1.697638249999999872e-14
8.240300225733606567e+03 1.707168499999999964e-14
8.242023074993701812e+03 1.743141749999999844e-14
8.243745924253797057e+03 1.779740374999999936e-14
8.245468773513892302e+03 1.809403249999999826e-14
8.247191622773987547e+03 1.835054499999999850e-14
